id,category,question,event_title,volume,created_at,end_date
246976,Politics,Republican House and Democratic Senate after U.S. 2022 Midterms?,Balance of Power: 2022 US Midterms,394138.405135,2022-08-12 16:11:12+00:00,2022-11-08 00:00:00+00:00
247020,Politics,"Will Joe Biden be President of the USA on December 1, 2022?",Will Joe Biden be POTUS on...?,288256.904654,2022-08-17 16:17:51+00:00,2022-12-01 00:00:00+00:00
247266,Politics,"Will Donald J. Trump be indicted by March 31, 2023?",Will Donald J. Trump be indicted by...?,874177.1497289999,2022-09-13 21:07:31+00:00,2023-03-31 00:00:00+00:00
247448,Geopolitics,Will Russia use a nuclear weapon before 2023?,Will Russia use a nuclear weapon before 2023?,261872.538145,2022-10-05 17:31:22+00:00,2022-12-31 00:00:00+00:00
247835,Macro,Will SBF be federally indicted by EOY?,Will SBF be federally indicted by EOY?,126126.351961,2022-11-10 17:39:58+00:00,2022-12-31 00:00:00+00:00
248444,Politics,"Will Donald Trump be President of the USA on May 31, 2023?",Will Donald Trump be President of the USA on...?,768347.25602,2023-01-20 22:36:31+00:00,2023-05-31 00:00:00+00:00
248451,Politics,"Will Joe Biden be President of the United States on April 1, 2023?",Will Joe Biden be President of the United States on...?,338254.279121,2023-01-24 17:48:18+00:00,2023-04-01 00:00:00+00:00
248509,Politics,"Will Joe Biden be President of the United States on June 1, 2023?",Will Joe Biden be President of the United States on...?,828643.8758619999,2023-01-30 20:11:47+00:00,2023-06-01 00:00:00+00:00
248564,Macro,Will the Fed increase interest rates by 0 bps after its March meeting?,Fed Interest Rates March 2023,119684.59246,2023-02-01 21:56:33+00:00,2023-03-22 00:00:00+00:00
248565,Macro,Will the Fed increase interest rates by 50 bps after its March meeting?,Fed Interest Rates March 2023,131282.01265800002,2023-02-01 21:56:33+00:00,2023-03-22 00:00:00+00:00
248566,Macro,Will the Fed increase interest rates by 25 bps after its March meeting?,Fed Interest Rates March 2023,173828.11650799998,2023-02-01 21:56:33+00:00,2023-03-22 00:00:00+00:00
248596,Politics,Will Erdoğan win the 2023 Turkish presidential election?,Will Erdoğan win the 2023 Turkish presidential election?,4820090.913746,2023-02-06 21:19:18+00:00,2023-05-28 00:00:00+00:00
248836,Macro,Will the Fed cut rates in 2023?,Will the Fed cut rates in 2023?,272977.912644,2023-02-21 17:46:49+00:00,2023-12-31 00:00:00+00:00
248877,Politics,[Single Market] Will Vivek Ramaswamy win the U.S. 2024 Republican presidential nomination?,[Single Markets] Republican Nominee 2024,214872.731662,2023-02-23 15:33:07+00:00,2024-09-10 00:00:00+00:00
249164,Politics,"Will Donald Trump be President of the USA on September 30, 2023?",Will Donald Trump be President of the USA on...?,1164870.5058680002,2023-03-13 13:32:39+00:00,2023-09-30 00:00:00+00:00
249487,Politics,Will Trump smile in his mugshot?,Will Trump smile in his mugshot?,135254.650122,2023-03-21 17:12:24+00:00,2023-04-30 00:00:00+00:00
249498,Macro,Will the Fed increase interest rates by 25 bps after its May meeting?,Fed Interest Rates: May 2023,161929.810726,2023-03-22 18:52:00+00:00,2023-05-02 00:00:00+00:00
250471,Politics,"Will Joe Biden be President of the United States on August 1, 2023?",Will Joe Biden be President of the United States on...?,751905.782876,2023-04-24 17:00:06+00:00,2023-08-01 00:00:00+00:00
250482,Politics,[Single Market] Will Robert F. Kennedy Jr. win the U.S. 2024 Democratic presidential nomination?,[Single Markets] Democratic Nominee 2024,641848.952562,2023-04-25 17:09:14+00:00,2024-08-10 00:00:00+00:00
250703,Macro,Will the Fed increase interest rates by 0 bps after its June meeting?,Fed Interest Rates: June 2023,243878.273213,2023-05-03 15:10:57+00:00,2023-06-13 00:00:00+00:00
250704,Macro,Will the Fed increase interest rates by 25 bps after its June meeting?,Fed Interest Rates: June 2023,141462.927508,2023-05-03 15:10:57+00:00,2023-06-13 00:00:00+00:00
250822,Politics,"Will Donald Trump be President of the USA on July 31, 2023?",Will Donald Trump be President of the USA on...?,352646.481495,2023-05-08 16:13:16+00:00,2023-07-31 00:00:00+00:00
250861,Politics,Will the Turkish presidential election go to a second round?,Will the Turkish presidential election go to a second round?,114171.263585,2023-05-09 22:39:57+00:00,2023-05-14 00:00:00+00:00
251042,Politics,Turkish Presidential Margin of Victory >5%?,Turkish Presidential Margin of Victory >5%?,155323.69146799998,2023-05-17 15:16:10+00:00,2023-05-28 00:00:00+00:00
251248,Politics,Guatemala Presidential Election: Will Sandra Torres win?,Guatemala Presidential Election: Who will win?,104733.099121,2023-05-25 19:49:44+00:00,2023-06-25 00:00:00+00:00
251254,Politics,Argentina Presidential Election: Will Javier Milei win?,Argentina Presidential Election: Who will win?,573122.716115,2023-05-26 19:55:57+00:00,2023-10-21 00:00:00+00:00
251264,Politics,Will @realDonaldTrump tweet by June 30?,Will @realDonaldTrump tweet by June 30?,160623.79077999998,2023-05-31 17:09:52+00:00,2023-06-30 00:00:00+00:00
251310,Geopolitics,Will Ukraine sever the land bridge between Crimea and Russia before Nov 1?,Will Ukraine sever the land bridge between Crimea and Russia before Nov 1?,249080.319841,2023-06-05 18:19:55+00:00,2023-10-31 00:00:00+00:00
251450,Macro,Will the Fed raise interest rates by 25 bps after its July meeting?,Fed Interest Rates: July 2023,133986.714387,2023-06-12 19:51:57+00:00,2023-07-25 00:00:00+00:00
251457,Geopolitics,Will Putin remain President of Russia through 2023?,Will Putin remain President of Russia through 2023?,546817.8639150001,2023-06-12 20:26:04+00:00,2023-12-31 00:00:00+00:00
251573,Politics,"Will Joe Biden be President of the United States on October 1, 2023?",Will Joe Biden be President of the United States on...?,326092.977039,2023-06-22 09:51:49+00:00,2023-10-01 00:00:00+00:00
251574,Politics,"Will Joe Biden be President of the United States on December 1, 2023?",Will Joe Biden be President of the United States on...?,763354.529288,2023-06-22 09:51:49+00:00,2023-12-01 00:00:00+00:00
251581,Politics,Trump and Biden both win nomination?,Trump and Biden both win nomination?,4174022.003508,2023-06-22 15:23:13+00:00,2024-09-10 00:00:00+00:00
251617,Geopolitics,Putin to remain President of Russia through Monday?,Putin to remain President of Russia through Monday?,201968.851035,2023-06-24 00:43:41+00:00,2023-06-26 00:00:00+00:00
251696,Geopolitics,Will Sweden join NATO by August 31?,Will Sweden join NATO by...?,216795.642818,2023-06-30 11:49:14+00:00,2023-08-31 00:00:00+00:00
251883,Politics,"Will Donald Trump be President of the USA on November 30, 2023?",Will Donald Trump be President of the USA on...?,110640.789571,2023-07-27 21:55:02+00:00,2023-11-30 00:00:00+00:00
251935,Politics,Trump mugshot by Sep 1?,Trump mugshot by...?,102619.634758,2023-08-08 18:00:58+00:00,2023-09-01 00:00:00+00:00
251966,Politics,Argentina Presidential Election: Will Sergio Massa win?,Argentina Presidential Election: Who will win?,174887.742065,2023-08-15 18:04:23+00:00,2023-10-21 00:00:00+00:00
251971,Politics,Trump heavier than 260 lbs?,Trump heavier than 260 lbs?,204950.095305,2023-08-16 15:57:27+00:00,2023-09-01 00:00:00+00:00
252226,Geopolitics,Will a Democrat win the Kentucky gubernatorial election?,Will a Democrat win the Kentucky gubernatorial election?,129302.675949,2023-09-12 19:34:26+00:00,2023-11-07 00:00:00+00:00
252242,Politics,"Will Joe Biden be President of the United States on February 1, 2024?",Will Joe Biden be President of the United States on...?,250000.868572,2023-09-15 17:46:26+00:00,2024-02-01 00:00:00+00:00
252294,Politics,Biden drops out of presidential race?,Biden drops out of presidential race?,21122389.820576,2023-09-19 16:08:10+00:00,2024-11-04 12:00:00+00:00
252298,Politics,Senate control after 2024 election?,Senate control after 2024 election?,3436225.224128,2023-09-19 16:49:50+00:00,2024-11-04 12:00:00+00:00
252332,Politics,Will Adam Schiff advance from the 2024 CA Senate Primary?,California Senate Primary: Who will advance?,137704.297417,2023-09-20 19:48:57+00:00,2024-03-05 00:00:00+00:00
252514,Politics,Will Trump be Speaker by Dec 31?,Will Trump be Speaker by Dec 31?,147030.201414,2023-10-03 16:59:38+00:00,2023-12-31 00:00:00+00:00
252582,Geopolitics,Israel and Hamas ceasefire by Oct 31?,Israel and Hamas ceasefire by Oct 31?,137359.248139,2023-10-07 20:17:37+00:00,2023-10-31 00:00:00+00:00
252584,Geopolitics,Hamas still in power in Gaza by Oct 31?,Hamas still in power in Gaza by Oct 31?,685030.6661100001,2023-10-07 20:58:04+00:00,2026-02-17 14:47:15+00:00
252596,Geopolitics,Saudi and Israel peace deal by March 2024?,Saudi and Israel peace deal by March 2024?,148098.61451,2023-10-09 20:47:17+00:00,2024-03-31 00:00:00+00:00
252598,Geopolitics, Israel and Hamas ceasefire in 2023?, Israel and Hamas ceasefire in 2023?,162833.30671099998,2023-10-09 23:19:06+00:00,2023-12-31 00:00:00+00:00
252604,Geopolitics, Israeli troops on the ground in Gaza by the end of this week?, Israeli troops on the ground in Gaza by the end of this week?,106081.594562,2023-10-09 23:43:45+00:00,2023-10-13 00:00:00+00:00
252608,Geopolitics,Will China invade Taiwan in 2023?,Will China invade Taiwan in 2023?,100166.699352,2023-10-10 16:00:25+00:00,2023-12-31 00:00:00+00:00
252626,Geopolitics,Did Israeli intelligence have advanced knowledge of the Attack?,Did Israeli intelligence have advanced knowledge of the Attack?,598128.829228,2023-10-10 19:50:31+00:00,2023-12-31 00:00:00+00:00
252627,Geopolitics,US military intervention by Oct 31?,US military intervention by Oct 31?,340981.63461300003,2023-10-10 20:34:49+00:00,2023-10-31 00:00:00+00:00
252632,Geopolitics,Will the US rescue at least one American hostage from Hamas by Oct 31?,Will the US rescue at least one American hostage from Hamas by Oct 31?,461764.58602100005,2023-10-11 17:10:43+00:00,2023-10-31 00:00:00+00:00
252644,Politics,"Will Donald Trump be President of the USA on January 31, 2024?",Will Donald Trump be President of the USA on...?,116794.762702,2023-10-12 16:39:59+00:00,2024-01-31 00:00:00+00:00
252661,Geopolitics,Will Israel launch a major ground offensive in Gaza by Friday?,Will Israel launch a major ground offensive in Gaza by Friday?,110967.443177,2023-10-15 20:53:26+00:00,2023-10-20 00:00:00+00:00
252662,Geopolitics,Will Hamas surrender in 2023?,Will Hamas surrender in 2023?,110450.085656,2023-10-15 21:00:01+00:00,2023-12-31 00:00:00+00:00
252681,Geopolitics,Israel or Palestine responsible for Gaza hospital explosion?,Israel or Palestine responsible for Gaza hospital explosion?,245254.5393,2023-10-17 22:59:35+00:00,2023-10-20 00:00:00+00:00
252682,Geopolitics,Will Israel launch a major ground offensive in Gaza by Oct 31?,Will Israel launch a major ground offensive in Gaza by Oct 31?,584829.0302629999,2023-10-17 23:29:26+00:00,2023-10-31 00:00:00+00:00
252836,Politics,Taiwan Presidential Election: Will Lai Ching-te win?,Taiwan Presidential Election: Who will win?,1809553.580032,2023-10-26 20:39:21+00:00,2024-01-13 00:00:00+00:00
252839,Geopolitics,Israel and Hamas ceasefire by Nov 30?,Israel and Hamas ceasefire by Nov 30?,149262.70569099998,2023-10-27 16:24:06+00:00,2023-11-30 00:00:00+00:00
252919,Politics,Indonesia Election: Prabowo Subianto wins?,Indonesia Election: Prabowo Subianto wins?,270567.594029,2023-10-30 20:36:47+00:00,2024-02-14 00:00:00+00:00
253034,Geopolitics,Will Putin be reelected?,Will Putin be reelected?,384569.349864,2023-11-12 20:52:55+00:00,2024-03-17 00:00:00+00:00
253220,Politics,Taiwan Presidential Election: Will Hou Yu-ih win?,Taiwan Presidential Election: Who will win?,620031.711163,2023-11-28 16:01:22+00:00,2024-01-13 00:00:00+00:00
253221,Politics,Taiwan Presidential Election: Will Ko Wen-je win?,Taiwan Presidential Election: Who will win?,1356952.124012,2023-11-28 16:01:22+00:00,2024-01-13 00:00:00+00:00
253232,Politics,Will ≥10% of Votes go to 3rd Party Candidates in the 2024 US Presidential Election?,Will ≥10% of Votes go to 3rd Party Candidates in US Election?,1078101.791095,2023-11-29 16:26:23+00:00,2024-11-05 00:00:00+00:00
253299,Macro,Fed rate cut by May 1?,Fed rate cut by...?,1608415.69825,2023-12-06 17:19:31+00:00,2024-05-01 00:00:00+00:00
253358,Geopolitics,Will Zelensky remain President of Ukraine through March?,Will Zelensky remain President of Ukraine through March?,172813.334139,2023-12-08 17:31:45+00:00,2024-03-31 00:00:00+00:00
253399,Geopolitics,Ceasefire between Russia and Ukraine by June 30?,Ceasefire between Russia and Ukraine by June 30?,357703.461164,2023-12-12 18:08:17+00:00,2024-06-30 00:00:00+00:00
253401,Geopolitics,US Congress approve more Ukraine aid in 2023?,US Congress approve more Ukraine aid in 2023?,107430.868515,2023-12-12 18:39:14+00:00,2023-12-31 00:00:00+00:00
253426,Politics,Hunter Biden arrested before April?,Hunter Biden arrested before April?,224191.002165,2023-12-13 17:10:35+00:00,2024-03-31 00:00:00+00:00
253429,Geopolitics,Another Israel x Hamas ceasefire before February?,Another Israel x Hamas ceasefire before February?,123245.32979,2023-12-13 17:48:57+00:00,2024-01-31 00:00:00+00:00
253440,Geopolitics,Will US attack Yemen in 2023?,Will US attack Yemen in 2023?,114091.32877,2023-12-14 17:36:27+00:00,2023-12-31 00:00:00+00:00
253453,Macro,Fed rate cut by March 20?,Fed rate cut by...?,1907759.255828,2023-12-18 17:45:29+00:00,2024-03-20 00:00:00+00:00
253462,Politics,Will U.S. Supreme Court vote to reinstate Trump on Colorado's 2024 ballot?,Will U.S. Supreme Court vote to reinstate Trump on Colorado's 2024 ballot?,244342.634796,2023-12-20 00:32:47+00:00,2024-03-05 00:00:00+00:00
253463,Politics,Will Trump appear on Colorado primary ballot?,Will Trump appear on Colorado primary ballot?,110449.138059,2023-12-20 00:45:53+00:00,2024-03-06 00:00:00+00:00
253484,Politics,Trump wins every state in Rep. Nomination?,Trump wins every state in Rep. Nomination?,819850.47545,2023-12-21 18:00:35+00:00,2024-06-25 00:00:00+00:00
253492,Macro,Fed rate cut by January 31?,Fed rate cut by...?,413985.133663,2023-12-21 22:42:22+00:00,2024-01-31 00:00:00+00:00
253541,Geopolitics,Hamas lose power in Gaza before February?,Hamas lose power in Gaza before February?,731344.6593909999,2023-12-27 19:22:54+00:00,2024-01-31 00:00:00+00:00
253554,Geopolitics,Netanyahu out by June 30?,Netanyahu out by June 30?,340320.87798,2023-12-28 19:23:15+00:00,2024-06-30 00:00:00+00:00
253572,Politics,Will Trump appear on Maine primary ballot?,Will Trump appear on Maine primary ballot?,121016.42670399998,2023-12-29 22:24:02+00:00,2024-03-05 00:00:00+00:00
253576,Politics,Who will get more votes in Taiwan Election: Hou Yu-ih (侯友宜) or Ko Wen-je (柯文哲)?,Who will get more votes in Taiwan Election: Hou Yu-ih (侯友宜) or Ko Wen-je (柯文哲)?,849344.7181909999,2024-01-02 21:18:25+00:00,2024-01-13 00:00:00+00:00
253578,Politics,Joe Biden impeached before 2024 election?,Joe Biden impeached before 2024 election?,5200115.16063,2024-01-02 23:13:16+00:00,2024-11-05 00:00:00+00:00
253601,Politics,Trump in jail before election day?,Trump in jail before election day?,2618980.000447,2024-01-05 16:35:51+00:00,2024-11-04 12:00:00+00:00
253661,Politics,Will Trump place 2nd in the 2024 Iowa Caucus?,Iowa Caucus 2nd place?,256271.357459,2024-01-08 19:14:04+00:00,2024-01-15 00:00:00+00:00
253673,Politics,Will Donald Trump win the 2024 Republican Iowa Caucus?,Who will win the 2024 Republican Iowa Caucus?,269888.036751,2024-01-08 20:27:20+00:00,2024-01-15 00:00:00+00:00
253675,Politics,2024 presidential election: GOP wins by 215+,Electoral College Margin of Victory?,7262055.993012,2024-01-08 21:14:19+00:00,2024-11-04 12:00:00+00:00
253676,Politics,2024 presidential election: GOP wins by 155-214,Electoral College Margin of Victory?,5230770.736357,2024-01-08 21:14:19+00:00,2024-11-04 12:00:00+00:00
253677,Politics,2024 presidential election: GOP wins by 65-104,Electoral College Margin of Victory?,7563202.909916,2024-01-08 21:19:54+00:00,2024-11-04 12:00:00+00:00
253678,Politics,2024 presidential election: GOP wins by 35-64,Electoral College Margin of Victory?,6753406.418423,2024-01-08 21:19:54+00:00,2024-11-04 12:00:00+00:00
253679,Politics,2024 presidential election: GOP wins by 15-34,Electoral College Margin of Victory?,5040359.62268,2024-01-08 21:19:54+00:00,2024-11-04 12:00:00+00:00
253680,Politics,2024 presidential election: GOP wins by 1-4,Electoral College Margin of Victory?,5813309.892014,2024-01-08 21:19:54+00:00,2024-11-04 12:00:00+00:00
253681,Politics,2024 presidential election: GOP wins by 5-14,Electoral College Margin of Victory?,5436305.368101,2024-01-08 21:19:54+00:00,2024-11-04 12:00:00+00:00
253682,Politics,2024 presidential election: Democrats win by 0-4,Electoral College Margin of Victory?,5777920.118906,2024-01-08 21:20:45+00:00,2024-11-04 12:00:00+00:00
253683,Politics,2024 presidential election: Democrats win by 5-14,Electoral College Margin of Victory?,6235007.012558,2024-01-08 21:24:21+00:00,2024-11-04 12:00:00+00:00
253684,Politics,2024 presidential election: Democrats win by 15-34,Electoral College Margin of Victory?,5813696.52381,2024-01-08 21:24:21+00:00,2024-11-04 12:00:00+00:00
253685,Politics,2024 presidential election: Democrats win by 35-64,Electoral College Margin of Victory?,4503321.804578,2024-01-08 21:25:28+00:00,2024-11-04 12:00:00+00:00
253686,Politics,2024 presidential election: Democrats win by 65-104,Electoral College Margin of Victory?,5777360.064778,2024-01-08 21:25:28+00:00,2024-11-04 12:00:00+00:00
253687,Politics,2024 presidential election: Democrats win by 105-154,Electoral College Margin of Victory?,6153981.286456,2024-01-08 21:26:42+00:00,2024-11-04 12:00:00+00:00
253688,Politics,2024 presidential election: Democrats win by 215+,Electoral College Margin of Victory?,6016787.147049,2024-01-08 21:27:34+00:00,2024-11-04 12:00:00+00:00
253691,Politics,Will Donald J. Trump win the 2024 Republican presidential nomination?,Republican Nominee 2024,6074886.86245,2024-01-08 22:01:41+00:00,2024-07-13 00:00:00+00:00
253692,Politics,Will Ron DeSantis win the 2024 Republican Presidential Nomination?,Republican Nominee 2024,416207.426158,2024-01-08 22:01:41+00:00,2024-07-13 00:00:00+00:00
253693,Politics,Will Vivek Ramaswamy win the 2024 Republican Presidential Nomination?,Republican Nominee 2024,452582.181605,2024-01-08 22:01:41+00:00,2024-07-13 00:00:00+00:00
253695,Politics,Will Nikki Haley win the 2024 Republican Presidential Nomination?,Republican Nominee 2024,854534.257974,2024-01-08 22:01:41+00:00,2024-07-13 00:00:00+00:00
253697,Politics,Will Joe Biden win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,57519438.444639,2024-01-08 22:29:46+00:00,2024-08-18 12:00:00+00:00
253698,Politics,Will Gavin Newsom win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,37514692.524769,2024-01-08 22:29:46+00:00,2024-08-19 00:00:00+00:00
253699,Politics,Will Robert F. Kennedy Jr. win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,28528853.89392,2024-01-08 22:29:46+00:00,2024-08-19 00:00:00+00:00
253701,Politics,Will Kamala Harris win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,54563172.651864,2024-01-08 22:29:46+00:00,2024-08-19 00:00:00+00:00
253702,Politics,Will Hillary Clinton win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,35289981.75504,2024-01-08 22:29:46+00:00,2024-08-19 00:00:00+00:00
253703,Politics,Will Michelle Obama win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,47510450.440678,2024-01-08 22:29:46+00:00,2024-08-19 00:00:00+00:00
253704,Politics,2024 presidential election: GOP wins by 105-154,Electoral College Margin of Victory?,6473740.733323,2024-01-08 23:05:47+00:00,2024-11-04 12:00:00+00:00
253705,Politics,2024 presidential election: Democrats win by 155-214,Electoral College Margin of Victory?,5393718.822278,2024-01-08 23:06:34+00:00,2024-11-04 12:00:00+00:00
253787,Politics,Will Donald Trump be the next major GOP presidential race dropout?,Next GOP presidential drop out?,105853.789472,2024-01-10 23:48:52+00:00,2024-11-05 00:00:00+00:00
253796,Geopolitics,Will Sweden join NATO by February 29?,Will Sweden join NATO by February 29?,429236.592434,2024-01-11 18:06:46+00:00,2024-02-29 00:00:00+00:00
253836,Politics,Democrats and Republicans both lose the 2024 Presidential Election?,Electoral College Margin of Victory?,20963826.152231,2024-01-11 23:30:49+00:00,2024-11-05 00:00:00+00:00
253842,Geopolitics,Will Elizabeth Warren win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,16590051.97809,2024-01-12 18:50:26+00:00,2024-08-19 00:00:00+00:00
253843,Politics,Will someone else win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,28123133.590498,2024-01-12 19:04:45+00:00,2024-08-18 12:00:00+00:00
253844,Politics,Will Donald Trump Jr. win the 2024 Republican Presidential Nomination?,Republican Nominee 2024,827477.863334,2024-01-12 19:05:36+00:00,2024-07-13 00:00:00+00:00
253855,Politics,Will someone else win the 2024 Republican Presidential Nomination?,Republican Nominee 2024,771652.863812,2024-01-12 19:15:13+00:00,2024-07-13 00:00:00+00:00
253874,Politics,Will Dean Phillips win the 2024 Democratic Presidential Nomination?,Democratic Nominee 2024,22226397.943736,2024-01-12 22:42:53+00:00,2024-08-19 00:00:00+00:00
253889,Geopolitics,Will China invade Taiwan in 2024?,Will China invade Taiwan in 2024?,5672417.90949195,2024-01-15 18:45:07+00:00,2024-12-30 12:00:00+00:00
253891,Politics,Trump margin of victory in New Hampshire Primary >15%,Trump Margin of Victory in New Hampshire Primary?,997617.257422,2024-01-16 16:45:02+00:00,2024-01-22 00:00:00+00:00
253894,Politics,Trump margin of victory in New Hampshire Primary 12.5-15%,Trump Margin of Victory in New Hampshire Primary?,313736.562152,2024-01-16 16:46:40+00:00,2024-01-22 00:00:00+00:00
253896,Politics,Trump margin of victory in New Hampshire Primary 10-12.5%,Trump Margin of Victory in New Hampshire Primary?,344986.22496499994,2024-01-16 16:51:45+00:00,2024-01-22 00:00:00+00:00
253897,Politics,Trump margin of victory in New Hampshire Primary 7.5-10%,Trump Margin of Victory in New Hampshire Primary?,266382.937415,2024-01-16 16:51:45+00:00,2024-01-22 00:00:00+00:00
253901,Politics,Will Trump lose the New Hampshire Primary?,Trump Margin of Victory in New Hampshire Primary?,152499.560264,2024-01-16 16:57:11+00:00,2024-01-22 00:00:00+00:00
253926,Politics,Will Kamala Harris be the Democratic VP nominee?,Will Kamala Harris be the Democratic VP nominee?,1397015.703851,2024-01-16 21:43:04+00:00,2024-08-21 12:00:00+00:00
254002,Politics,Will Nawaz Sharif be next prime minister of Pakistan?,Pakistan Election: Who will be next Prime Minister?,134062.447978,2024-01-18 19:48:17+00:00,2024-02-06 00:00:00+00:00
254019,Politics,"Will Donald Trump be President of the USA on April 30, 2024?",Will Donald Trump be President of the USA on...?,134093.435226,2024-01-19 17:41:27+00:00,2024-04-30 00:00:00+00:00
254040,Geopolitics,Will Israel invade Lebanon before March?,Will Israel invade Lebanon before March?,408699.989921,2024-01-19 21:40:47+00:00,2024-02-29 00:00:00+00:00
254049,Geopolitics,Will US attack Iran by February 15?,Will US attack Iran by February 15?,237401.153348,2024-01-22 18:29:17+00:00,2024-02-15 00:00:00+00:00
254082,Politics,Trump and Biden debate before Election?,Trump and Biden debate before Election?,586007.451567,2024-01-24 18:09:10+00:00,2024-11-04 12:00:00+00:00
254092,Politics,Will Trump win the South Carolina Primary by between 10-20% of the vote?,Trump Margin of Victory in South Carolina Primary?,843811.7310810001,2024-01-24 23:45:07+00:00,2024-02-20 00:00:00+00:00
254093,Politics,Will Trump win the South Carolina Primary by between 20-30% of the vote?,Trump Margin of Victory in South Carolina Primary?,420917.36809,2024-01-24 23:45:07+00:00,2024-02-20 00:00:00+00:00
254094,Politics,Will Trump win the South Carolina Primary by between 30-40% of the vote?,Trump Margin of Victory in South Carolina Primary?,265205.571418,2024-01-24 23:47:05+00:00,2024-02-20 00:00:00+00:00
254095,Politics,Will Trump win the South Carolina Primary by between 40-50% of the vote?,Trump Margin of Victory in South Carolina Primary?,217925.210229,2024-01-24 23:47:05+00:00,2024-02-20 00:00:00+00:00
254096,Politics,Will Trump win the South Carolina Primary by more than 50% of the vote?,Trump Margin of Victory in South Carolina Primary?,487250.307543,2024-01-24 23:47:05+00:00,2024-02-20 00:00:00+00:00
254098,Politics,Will Trump win the South Carolina Primary by less than 10% of the vote?,Trump Margin of Victory in South Carolina Primary?,1109418.3877,2024-01-25 16:59:24+00:00,2024-02-20 00:00:00+00:00
254112,Politics,Will JD Vance win the 2024 Republican VP nomination?,Republican VP nominee?,6452293.0115,2024-01-25 19:39:03+00:00,2024-09-04 12:00:00+00:00
254171,Politics,Will Trump tweet again by April 1?,Will Trump tweet again by April 1?,153134.412005,2024-01-26 21:05:29+00:00,2024-04-01 00:00:00+00:00
254174,Geopolitics,Israel x Hamas ceasefire before March?,Israel x Hamas ceasefire before March?,208098.230193,2024-01-28 01:30:28+00:00,2024-02-29 00:00:00+00:00
254194,Geopolitics,US response to Iran’s drone attack by Jan 31?,US response to Iran’s drone attack by Jan 31?,111917.760079,2024-01-30 03:01:52+00:00,2024-01-31 00:00:00+00:00
254196,Politics,Will a Trump family member win the 2024 Republican VP nomination?,Republican VP nominee?,3805135.699282,2024-01-30 04:22:55+00:00,2024-09-08 12:00:00+00:00
254242,Macro,Canada federal election in 2024?,Canada federal election in 2024?,1863854.43716701,2024-01-31 19:19:43+00:00,2024-12-30 12:00:00+00:00
254246,Macro,Will the Fed raise interest rates by 25+ bps after its 2024 March meeting?,Fed Interest Rates: March 2024,197105.478278,2024-01-31 20:17:33+00:00,2024-03-18 00:00:00+00:00
254247,Macro,Fed rate cut by June 12?,Fed rate cut by...?,1253483.915707,2024-01-31 21:03:33+00:00,2024-06-12 00:00:00+00:00
254258,Politics,Will Michelle Obama announce presidential run before August?,Will Michelle Obama announce presidential run before August?,1483098.401822,2024-02-01 19:16:39+00:00,2024-07-30 12:00:00+00:00
254262,Geopolitics,Ukraine aid package in February?,Ukraine aid package in February?,146544.381429,2024-02-01 22:12:05+00:00,2024-02-29 00:00:00+00:00
254311,Geopolitics,Will Tucker Carlson interview Putin in February?,Will Tucker Carlson interview Putin in February?,266060.707439,2024-02-05 01:01:25+00:00,2024-02-29 00:00:00+00:00
254336,Geopolitics,Tucker Carlson + Putin interview released by Friday?,Tucker Carlson + Putin interview released by Friday?,213587.96004,2024-02-06 20:32:32+00:00,2024-02-09 00:00:00+00:00
254409,Politics,Will Biden drop out by Friday?,Will Biden drop out by Friday?,670991.957682,2024-02-08 23:24:57+00:00,2024-02-16 00:00:00+00:00
254416,Politics,Will Trump election interference trial start in September or October?,Trump DC election interference trial date?,111271.144276,2024-02-09 20:38:28+00:00,2024-10-29 00:00:00+00:00
254418,Politics,Trump election interference trial doesn't start before November?,Trump DC election interference trial date?,2039239.690215,2024-02-09 20:38:28+00:00,2024-10-30 00:00:00+00:00
254424,Politics,Will Biden or Haley drop out first?,Will Biden or Haley drop out first?,105185.032295,2024-02-12 17:21:57+00:00,2024-11-05 00:00:00+00:00
254434,Politics,Will Donald Trump endorse Lara Trump for RNC co-chair in February?,Will Donald Trump endorse Lara Trump for RNC co-chair in February?,105359.0,2024-02-12 21:35:42+00:00,2024-02-29 00:00:00+00:00
254443,Macro,Fed rate cut by July 31?,Fed rate cut by...?,1727507.986293,2024-02-13 17:30:49+00:00,2024-07-31 00:00:00+00:00
254445,Politics,Biden cognitive test before April?,Biden cognitive test before April?,159137.029146,2024-02-13 18:59:46+00:00,2024-03-31 00:00:00+00:00
254502,Politics,Trump found guilty in hush money case?,Trump found guilty in hush money case?,209869.259328,2024-02-15 18:45:55+00:00,2024-11-05 12:00:00+00:00
254521,Politics,Will Biden drop out by Friday?,Will Biden drop out by Friday?,184987.371391,2024-02-16 18:47:34+00:00,2024-02-23 00:00:00+00:00
254558,Politics,Will Trump be Speaker by April 1?,Will Trump be Speaker by April 1?,778183.729429,2024-02-20 19:56:18+00:00,2024-04-01 00:00:00+00:00
